recommendationid,language,voted_up,timestamp_created,timestamp_updated,playtime_at_review_min,playtime_forever_min,num_games_owned,num_reviews_by_author,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,review_text
117588849,koreana,1,1656171414,1656171414,3860,6894,0,1,0,0,0.5,0,1,0,0,재밌어염 친구들이랑 하는데 정말 재밌ㅇㅓ요 저 혼자할때는 MMR낮아서 하기쉬운데 애들이랑하면 좀빡센거빼고는 ㄱㅊ아요 근데 200시간이나했는데 아직 망치도 못얻었어요 조 ㅈ 같네 시ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅂ
175589320,koreana,0,1727064333,1727064659,7550,9496,0,14,1,0,0.4743083119392395,0,1,0,0,"VPN없으면 핑튀는것도 짜증나긴 하지만 이건 뭐 그러려니 하겠는데 뭐만 하면 랭크 하드리셋을 쳐하고 있으니 브론즈큐에 다이아 마스터 애들 보이는게 일상인데 이러면 대체 랭크게임이 무슨 의미인가 싶음 난 게임 못하는 사람이라 골플애들이랑 놀아야하는 수준인데 대체 왜 브실 구간에서 전시즌 다마애들한테 맨날 맞아야되냐고 비슷한 사람들끼리 겨루면서 거기서 뛰어나면 올라가야되는게 랭크 아님? 죽고나서 ???하고 보면 프로필에 다마 뱃지 도배돼있는거 보고 석나가는 것도 하루 이틀이지 이 겜 광물티어존은 랭크가 랭크 기능을 못함, 운영진들이 양학을 권장하는 수준"
162659688,koreana,1,1712839454,1712839454,44733,86004,0,3,0,0,0.5,0,1,0,0,게임 자체는 goat 게임 서버는 Joat 그나라 에임은? ㅋㅋㅋㅋ
183554181,koreana,1,1735034997,1735034997,5027,5614,0,1,0,0,0.5,0,1,0,0,sex
134888776,koreana,1,1679147809,1679147809,750,879,0,3,0,0,0.5,0,1,0,0,너무 제밌음
175474117,koreana,1,1726939888,1726939888,24042,26724,0,3,0,0,0.5,0,1,0,0,재미원툴갓겜
166361436,koreana,1,1717106830,1717106830,26861,27049,0,13,0,0,0.5,0,1,0,0,무료임 반동적음 템포빠르고 타격감좋음 팀원 죽어도 다시살릴수있음 캐릭터못생김 잡기술진입장벽있음    재밌음
129753525,koreana,1,1672468048,1672468048,23149,29336,0,1,0,0,0.5,0,1,0,0,재미있음.
109444416,koreana,1,1643947980,1643947980,6085,16428,90,4,0,0,0.5,0,1,0,0,^^b
107319243,koreana,0,1641321208,1641321208,463,9135,172,47,0,0,0.5,0,1,0,0,핵쟁이 간나쉐리야 내 계정 해킹해서 핵쓰니 좋더냐  덕분에 에펙 못하고있다 고맙다 ^^
162099282,koreana,1,1712138827,1712138827,6361,7882,0,1,0,0,0.5,0,1,0,0,따이시
166644938,koreana,1,1717482474,1717482474,2243,2571,0,5,0,0,0.5,0,1,0,0,교수님 진도가 너무 빨라요 천천히 파밍하고 싶어요
108140637,koreana,0,1642344315,1652170100,3732,5875,0,11,1,0,0.5238095521926879,0,1,0,0,게임의 재미가 원툴인 게임 이 맞다.. 이게 도쿄 인지 아메리카 인지 핑 부터 심상치 않음
170668992,koreana,0,1721869008,1721869008,7430,11496,165,8,0,0,0.5,0,1,0,0,안타깝고 슬펐었다
149271013,koreana,1,1698781445,1746809466,45108,49076,22,2,0,0,0.5,0,1,0,0,캐릭터가 좆나게 이쁘다 다 쏴 죽이고 싶을만큼2025.5.9
118123014,koreana,1,1656846845,1656846845,8177,38636,0,3,2,0,0.5435684919357299,0,1,0,0,팀원이 잘하면 갓겜
159144373,koreana,1,1708778038,1708778038,94422,203361,0,1,1,0,0.5146690011024475,0,1,0,0,개꿀잼임 타격감 좋고 사플 잘되고
107646977,koreana,1,1641708851,1641708851,1168,3229,0,1,0,0,0.5,0,1,0,0,재밌는데 재미없음 
114933468,koreana,0,1651667068,1654938037,19856,105197,26,1,1,0,0.5238095521926879,0,1,0,0,아직도 병신이네 병신겜  
117286117,koreana,1,1655725273,1655725273,2089,6760,0,3,0,0,0.5,0,1,0,0,굳 
132065881,koreana,1,1675348717,1675348717,3345,28020,24,3,0,0,0.5,0,1,0,0,서버 시~~~~발 핵 시~~~~발
106174092,koreana,1,1640017533,1640017533,8354,19160,0,1,0,0,0.5,0,1,0,0,GOOD.
129830601,koreana,1,1672551811,1672551811,22349,64509,122,4,0,0,0.4761904776096343,0,1,0,0,갓겜입니다
227237007,koreana,0,1780669972,1780669972,31333,39133,0,4,0,0,0.5,0,1,0,0,고인물 좆망겜 수듄 ㅋㅋ
198847227,koreana,1,1751562094,1751562094,383,3024,0,30,0,0,0.5,0,1,0,0,에프터 이펙트 싫어  에이펙스 좋아
112284090,koreana,0,1647429080,1713025510,53689,74020,0,11,0,0,0.5,0,1,0,0,명성에 비해 너무 오래 살아남은 쓰레기 코딩뭉치.
205190367,koreana,1,1758830005,1758830005,12364,12364,0,18,1,0,0.5238095521926879,0,1,0,0,총 못쏴도 슬라이딩 점프하면서 돌아다니면 재밌음.    본격 산책게임.
128148375,koreana,1,1670486764,1670486764,240,3571,42,8,0,0,0.5,0,1,0,0,ㅇㅇ 할만함
170189143,koreana,0,1721333051,1721333295,78202,149638,0,5,0,1,0.5,0,1,0,0,에휴. 그냥 운영좀 제대로 해줬으면
214021649,koreana,0,1766515357,1766515357,251,418,0,8,0,0,0.5,0,1,0,0,이새끼 게임이 안꺼짐  ㄴㄱㅁ  
120357298,koreana,1,1660080302,1660080302,5083,16634,0,1,0,0,0.5,0,1,0,0,꿀잼
170306762,koreana,0,1721470156,1721470156,23,23,0,7,0,0,0.5,0,1,0,0,게임을 할려면 EA 계정이 필요한데 EA 계정 생성이 안되는 갓겜
120209020,koreana,1,1659863534,1659863534,17,964,0,3,0,0,0.5,0,1,0,0,error make me cant play apex legends
172038671,koreana,0,1723552319,1723552319,502,3193,83,6,0,0,0.5,0,1,0,0,정신체리
152022497,koreana,1,1700997996,1700997996,18075,27849,0,1,0,0,0.5,0,1,0,0,잼써
105274850,koreana,1,1638692317,1638692317,11804,19048,0,29,0,0,0.5,0,1,0,0,you are the ♥♥♥♥♥♥♥ jump master!
166885279,koreana,1,1717789434,1717789434,17483,44887,0,4,0,0,0.5,0,1,0,0,총든 닌자들이 난무하는 곳
119294844,koreana,1,1658543142,1658543142,940,3512,16,3,1,0,0.5238095521926879,0,1,0,0,잼잇셔
167139854,koreana,1,1718096963,1756298941,9357,11480,269,74,0,0,0.5,0,1,0,0,개추. 배그하다가 에펙하면 얼마나 갓겜인지 매번 느끼게 됨
128851360,koreana,1,1671456216,1671456216,703,14887,0,7,0,0,0.5,0,1,0,0,fps중 탑
115286158,koreana,0,1652247837,1699359713,32563,36826,0,26,2,0,0.5263724327087402,0,1,0,0,"NC소프트 주식마냥 매 신캐마다 와꾸 최저점을 갱신한다. 이쯤되면 와꾸지수 하방 서킷브레이커를 걸어야 할 지경이다. 발리스틱때 티져랑 캐릭 컨셉 모델 참 좋았는데 백인 이성애자라 그런것인가. 어쩌면 리스폰은 다크나이트가 아닐까. 이그나이트 시즌 신캐 이런 얼굴에 똥을 쳐바른 듯한 좆같1은 새끼1가 귀여운 척하며 토악질을 유발시키는 것은 pc혐오를 오히려 조장하고 있는것 아닐까. 는 개뿔 리스폰 씨발1년들은 서버나 핵쟁이들, 랭크 시스템 문제 생각은 안하고 사이버 똥덩어리 빛는데만 존나1 열심히다. 크립토 인종차별 일러 논란때는 허겁지겁 업뎃한거 보면 겜안분 새끼1들이 운영하고있음이 확실하다. 어쩌면 나는 역사의 나쁜 편에 서 있는걸까. pc를 사이버 똥으로 보는 내가 악당인걸까. 이번엔 맵에도 무지개를 쳐발라놨더라. 이딴거도 좆같은데 버그성 무빙들 계속 공식화, 키보드 마우스에서 패드 에임 어시 쓰기, 자동 무빙 프로그램 이딴 것들 활개치는 꼬라지 보면 사실상 게임 운영에 손 놨고 능력도 의지도 없음을 보여준다. 아무튼 이번 시즌은 사이버 똥을 쳐바른 귀척하는 좆1같은 년 안볼라고 겜 안할거다. 야동 여자배우 항문 주름이 예쁘면 예뻤지 이 새끼1는 답이 없다. 빨리 대체 게임 나와서 리스폰이고 에펙이고 유저 다 떠나길 바란다. 이번에 더 파이널스 재밌더라 빨리 출시해줘요 The Finals is good"
124312680,koreana,1,1666595461,1666595461,75670,415407,0,3,0,0,0.5,0,1,0,0,재미만으로 승부보는 게임
202300788,koreana,1,1755411365,1755411365,24952,25284,0,3,0,0,0.5,0,1,0,0,재밌음
131400331,koreana,0,1674477665,1700815657,31588,78443,100,5,0,0,0.5,0,1,0,0,"본인들 실수로 망해버린 티어 분포를 바로잡겠다고 이상한 해결책을 마구 쏟아내더니 이 게임 랭크는 완전히 안락사 당해버렸다  티어 변별력을 스스로 부정하는 듯한 별도 MMR로 내 티어가 높든 낮든간에 버거운 상대와 싸워야 하고 어렵게 오른 점수를 쉽게 꼬라박는 과정의 연속에서 어떻게든 오르는 점수를 더 크게 하기 위해 온몸을 비틀어야 하는게 현 랭크의 현실이다  그나마 이전시즌까지는 그렇게 몸비틀어 점수만 맞추면 승급이었지만 그것마저 개발사가 못마땅했는지 승급전이랍시고 말도 안되는 조건을 요구한다  '티어별로 잡히는 매칭에서 해당 티어보다 실력이 좋으면 올라가고 아니면 내려간다'라는 명제가 수많은 랭크게임의 원칙인데 아무리 그게 실현되기 어려운 배틀로얄이라지만 티어 자체를 부정하는 시스템 속에서 랭크 유저들이 그동안 '그래도 시간 박으면 올라는 가니까' 라면서 해왔던 랭크게임이 이젠 완전히 그 숨을 멎기 직전이라고 보인다  티어 분포가 망가진 것도 알겠고, 그걸 바로잡으려는 개발사의 노력이 필요하다는 것도 인정하겠지만, 이렇게 유저들에게 불쾌한 매칭을 강요하고 플레이 경험을 박살내면서까지 단시간에 티어 퍼센테이지를 맞춘다 치자.  그 과정에서 떨어져나간 유저들은 그저 개발사에게 털린 개미에 지나지 않는 것일까? 그래도 스킨 잘팔리고 프레스티지 근접무기 사는 사람들은 사니까? 그렇게 돈 지른 사람들은 어차피 지른거 아까워서 못접을테니 괜찮은 것인가?  게임은 유저들이 즐기기 위한 것인가? 아니면 개발사, 개발진이 자기들 하고싶은대로 이리저리 건드려보고 유저는 즐기든 말든 알 바 아닌 것인가? 유저의 비명보다 프로의 의견과 일침이 중요하며, 그 의견과 일침보다도 중요한 것이 개발진의 주관인가?  총 쏘는 타격감과 빠른 템포의 교전, 스킬과 무빙과 샷이 합쳐진 에이펙스 특유의 싸우는 맛은 여전히 업계 탑티어다. 하지만 솔직히 말하자면 그 재미 때문에 지금까지 붙잡아왔던 게임이지만 이제 재미만으로 이 게임의 불쾌함을 다 가리기 버거운 때가 왔다. 그냥 건런을 삭제하던 컨트롤이랑 데스매치를 상시로 열던 가볍게 특수모드만 즐기고 끌 수 있게만 해줬으면 좋겠다"
122584231,koreana,1,1663770803,1663770803,39165,187513,0,4,0,0,0.5,0,1,0,0,ㅇ
129381964,koreana,0,1672100392,1746387231,41792,47399,0,3,0,0,0.5,0,1,0,0,바람나서 환승이별한 첫사랑 같은 게임인듯  분명 ㅈ같고 꼴도 보기 싫은데 뭔가 끊지를 못하겠음
192235843,koreana,0,1744048605,1744048605,268,268,0,1,0,0,0.5,0,1,0,0,랭크미션이 너무 오래걸려요
124810727,koreana,1,1667360475,1667360475,1362,1642,128,2,0,0,0.5,0,1,0,0,오버워치 이후로 FPS 겜 하는건데 졸잼있네
139474360,koreana,1,1685792431,1685792431,10246,18023,66,4,0,0,0.5,0,1,0,0,갓겜
139839588,koreana,1,1686409026,1686409026,6990,7917,168,18,0,0,0.5,0,1,0,0,진행 속도 개빠르고 타격감 쩔고 그냥 전투진행이 재밌음
131514404,koreana,0,1674638955,1769091181,97095,97095,0,8,0,0,0.5,0,1,0,0,"중국인한테 야이 중국인아 일본인한테 야이 일본인아 -> 정지, 정지 영구 정지 씨발새끼들아 도대체 밴의 기준이 뭐야 개씹년들"
124416802,koreana,1,1666790320,1666790320,805,2179,0,72,0,0,0.5,0,1,0,0,이겜은 레전드들이 나오는데 내 손은 다른의미로 레전드네?
205331012,koreana,1,1758990976,1759031438,11885,19967,88,5,0,0,0.5,0,1,0,0,지맨 램파트 그만해
183462405,koreana,1,1734946404,1734946404,2453,2464,0,3,0,0,0.5,0,1,0,0,tttttttttttttt
109909972,koreana,1,1644481701,1644481701,17161,56710,60,4,0,0,0.5,0,1,0,0,매칭좀 잘 쳐 잡아라 제발; 마스터랑 뉴비가 어케 같이잡히냐
128284511,koreana,1,1670670857,1670670857,77693,231619,5,1,0,0,0.5,0,1,0,0,ㅈ ㅔ ㅂ ㅏ ㅎ ㅏ ㅈ ㅣ ㅁ ㅏ
195459915,koreana,1,1747987650,1747987650,28832,32415,0,18,0,0,0.5,0,1,0,0,스피드하고 혜드 한 방 게임에 질리면 해볼만 하다 많은 친구들이 필요하지도 않고 3인의 적절한 인원수 게임이 크게크게 편하지 않아 언제하든 비슷한 게임을 즐기수 있음 다만 진입장벽이 좀 있는 편인데 그래도 타 FPS인 배그보다 덜 하다고 생각 하는 편 추천합니다
212306062,koreana,1,1764596300,1764596300,7975,21599,0,2,0,0,0.5,0,1,0,0,GulJam
111511177,koreana,0,1646394001,1646394001,1798,2400,55,3,0,0,0.4922279715538024,0,1,0,0,Tlqkf 왜 안돼 자꾸 꺼지잖아 지랄났네 이딴겜 왜함? 이거 할빠엔 야동보는게 났겠다
194123733,koreana,1,1746275691,1746275691,2232,2519,104,47,5,1,0.5735781788825988,0,1,0,0,재밌음. 한번씩 만나는 따거 형들이랑 노는 것도 재밌음.    근데 이상하게 게임 플레이 버튼에 손이 안감. 이유는 나도 모름.
112266119,koreana,1,1647393498,1647393498,3215,5187,0,91,0,0,0.5,0,1,0,0,(81)1 
194122448,koreana,0,1746274364,1746274364,7835,10214,0,70,2,1,0.4498128592967987,0,1,0,0,"pc주의 어거지로 밀어붙임, 근데 라이브서비스게임.  악조건, 레드오션을 뚫고 성공 가도를 달리고있는 전례를 찾아볼수없는 개미친게임. 아무리 복합적 평가로 욕해도 똥냄새난다고 지랄해도 처먹게되는 청국장같은 대체제가 없는 애증의 게임. pc떡칠만 아니라면 몇 배는 성공을 했을텐데 30년넘은 레시피로 보신탕 끓이는 할머니처럼 꿋꿋하게 자기만의 방식으로 순항중. 다만 역시나 한국서버가 없는 탓에 접음 ㅋㅋㅋ 총게임에 50~100ms 지연걸리는건 아무래도 무리데스... 피파처럼 넥슨에 ip대여해서 한국배급을 넥슨에게 맡긴하면 한국에서도 대성공했을 텐데 아쉬울따름."
135942608,koreana,1,1680426969,1680426969,4353,16542,0,3,0,0,0.5,0,1,0,0,고트
146803804,koreana,1,1695411233,1695411233,7079,13242,0,2,0,0,0.4981549978256225,0,1,0,0,.
204934064,koreana,1,1758530601,1772353229,8103,12265,11,11,0,0,0.5,0,1,0,0,스킨좀 이쁘게 해줘
112531406,koreana,1,1647775202,1647775202,1034,182002,0,1,0,0,0.5,0,1,0,0,재미있어
108199645,koreana,1,1642420397,1642420397,18471,45397,0,1,1,0,0.5238095521926879,0,1,0,0,재미밖에 없는 게임
196784223,koreana,1,1749459386,1749459386,18415,19044,72,3,0,0,0.5,0,1,0,0,손목 비틀어져서 접습니다
131098048,koreana,1,1674062505,1674062505,6036,12860,0,4,0,0,0.5,0,1,0,0,재밌음 서버는 개똥임 하지만 재밋음
173915705,schinese,0,1725124523,1725124523,1246,3016,17,3,0,0,0.4761904776096343,0,1,0,0,心情不错给个差评 
173615891,schinese,1,1724844765,1724844765,6894,8760,0,4,0,0,0.5,0,1,0,0,真的很喜欢 孩子很爱吃
178500779,schinese,0,1730899893,1730899893,43063,44787,66,6,1,0,0.5,0,1,0,0,史
194333987,schinese,0,1746511364,1746511364,43079,56451,26,1,0,0,0.4545454680919647,1,1,0,0,做到现在游戏是会闪退的，打架是会卡输入法的，外挂是永远不封的，服务器是容易卡的没关系的玩家的话是一直不听的。
218457486,schinese,1,1771243655,1771243655,796,13313,5,1,0,0,0.5,0,1,0,0,好玩
222798626,schinese,1,1775643810,1775643810,39014,56010,17,1,0,0,0.5,0,1,0,0,太好玩了，再给我来个传家宝好了  
170378729,schinese,0,1721547826,1721547826,8243,11732,113,5,1,0,0.5238095521926879,0,1,0,0,Apex是一款由Respawn工作室研发，由EA发行的大逃杀类第一人称射击游戏。其沿用了泰坦陨落的世界观，游戏中来自各个星球的传奇们在Apex竞赛中互相较量，夺取捍卫者的头衔。Apex Legends的操作流畅、角色形象生动、游戏环境公平公正，同时在线玩家最高可达60万人。什么你问我哪里可以玩到这么好的游戏？诶🤓，我这里有个成品号，需要的可以联系我。
208456696,schinese,1,1762327136,1762327136,7501,76121,40,1,0,0,0.5,2,1,0,0,匹配机制依托打分
198627381,schinese,0,1751360855,1751360855,26017,35451,0,7,0,1,0.5,0,1,0,0,大便游戏，但是我爱吃屎
185920409,schinese,0,1737270878,1737270878,70209,97205,0,1,0,0,0.5,0,1,0,0,外挂太多
175182763,schinese,0,1726587277,1726587277,36688,37778,82,1,0,0,0.5,0,1,0,0,垃圾，ea从来没想过apex，永远只有他的菠菜FIFA。
172109704,schinese,1,1723643651,1723643651,46142,96016,38,4,0,0,0.5,0,1,0,0,垃圾
170393925,schinese,0,1721563958,1721563958,83455,105567,139,5,0,1,0.5,0,1,0,0,EA重生我襙称冯了个福的
170375245,schinese,0,1721543488,1721543488,32076,32726,50,3,0,0,0.5,0,1,0,0,就是坨屎
170797542,schinese,0,1721997476,1721997476,69849,79515,69,9,0,0,0.5,0,1,0,0,sabi
170886821,schinese,0,1722089912,1722089912,46611,50618,0,1,1,0,0.5,0,1,0,0,史
170962139,schinese,1,1722176629,1763184902,13061,35297,0,3,0,0,0.5,0,1,0,0,世界上最好玩的大逃杀游戏😭
170387495,schinese,0,1721557638,1744731271,86848,125015,64,7,0,0,0.5,0,1,0,0,Apex？
170468442,schinese,0,1721644459,1721817639,11596,16803,58,5,0,0,0.5,0,1,0,0,她本是最好的大逃杀游戏。
195617061,schinese,0,1748171618,1778745633,76484,85637,112,2,0,0,0.5,1,1,0,0,我一个超级滑铲给重生老冯锁飞
170710070,schinese,0,1721919509,1721919509,9078,31785,42,1,0,0,0.4910714328289031,0,1,0,0,重生眉目
171724740,schinese,0,1723175310,1723175310,637,862,0,5,0,0,0.5,0,1,0,0,出生中的出生，把把两人机队友原地不动在那打拳，我看是真没人玩了，莫名其妙的就死了，重生尼玛死了
185071340,schinese,1,1736305051,1744599155,26645,36670,129,1,0,0,0.5,0,1,0,0,这几个版本还有点人样
171130562,schinese,0,1722385223,1722385223,79248,106883,53,5,1,0,0.5,0,1,0,0,很难想象这是曾经的tga年度最佳多人游戏，被EA一步步祸害到如今的样子 
170444986,schinese,0,1721613331,1721714000,1855,11404,0,1,0,0,0.5,0,1,0,0,goushiyouxi
170559490,schinese,0,1721747024,1721747024,97542,106937,136,1,0,0,0.5,0,1,0,0,似的好，似的好啊。 最后留住玩家的手段都被那微薄的利益所取代了，早日入土为安吧
187277411,schinese,0,1738825419,1738825419,35276,51450,0,2,1,0,0.5,0,1,0,0,凉快了  
170386542,schinese,0,1721556674,1721556674,81412,96880,154,13,0,0,0.5,0,1,0,0,不管挂，只会恰烂钱
210769799,schinese,1,1764135912,1764135912,29604,37223,121,9,0,0,0.5,0,1,0,0,好
224979370,schinese,1,1778177573,1778177573,553,1045,93,6,0,1,0.5,0,1,0,0,"台独日殖贱畜们，你是不是在""言论自由""的台蛙骂人会被告，所以才跑来游戏里乱咬人"
170462174,schinese,0,1721636356,1721636356,63492,83671,0,1,0,0,0.5,0,1,0,0,sbea
170413760,schinese,0,1721579684,1721579684,25978,26101,202,1,0,0,0.5,0,1,0,0,狗屎游戏
172431670,schinese,1,1724035846,1724035846,10775,24340,32,1,0,0,0.5,0,1,0,0,GOOD
189606904,schinese,0,1741365888,1741365888,116162,139462,17,1,0,0,0.5,0,1,0,0,垃圾服务器
170394765,schinese,0,1721564686,1721564686,39788,45910,114,2,0,0,0.5,0,1,0,0,垃圾
206785761,schinese,0,1760538707,1760538707,73977,105657,0,1,0,0,0.5,0,1,0,0,垃圾
173875266,schinese,1,1725092184,1725092184,7506,33861,0,1,0,0,0.5,0,1,0,0,好玩！爱玩！喜欢玩！
170449717,schinese,0,1721619073,1721619073,44921,61710,61,1,0,0,0.5,0,1,0,0,cnmsb游戏，服务器烂的跟你那乡下舅舅常年下田耕种的靴子一样，刚刚进去直接给我弹出来，重新进去直接给我禁赛，那挂多的更是你那多年不见的父亲因为你没有吗想要给您找个后妈结果事后都嫌弃他短多年后突然多出来的私生子一样多，qnm的sbEA，没有吗没有爹只能找手柄当爹的弱智玩意，别做游戏去马戏团表演吧，那里不嫌弃你。
172274935,schinese,1,1723843340,1723843340,5830,5852,1,1,0,0,0.4761904776096343,0,1,0,0,best game ever
185232082,schinese,1,1736486695,1736486695,48424,74987,3,1,0,0,0.5,0,1,0,0,1
170531329,schinese,0,1721714957,1721714957,195,13161,71,9,0,0,0.5,0,1,0,0,sb服务器
221884793,schinese,0,1774669251,1774669291,43007,43007,218,12,1,1,0.5238095521926879,1,1,0,0,**ea，**重生。 以前冲了一大堆钱买皮肤买箱子出不来想要的弃坑玩ow去了。很久没玩了去年尝试登陆战地测试发现帐号被盗了，绑定邮箱被改了，填过两次表单都没有回复。又花钱找人代找回，结果号找回来了，apex被封禁了，盗号的拿去开挂了。又跑去申诉，申诉小作文敲了小十遍都发不出来，每次都未创建，让我等几小时再试。在线客服也是关闭的，没钱运营的。不会再尝试了，司马ea
178876403,schinese,0,1731407961,1731407961,41081,109959,2,1,0,0,0.5,0,1,0,0,这个游戏每次更新都是问题 活动TM的疯狂出 修复也不修复 更新玩老卡 都不知道怎么玩 能不能吧心思放在游戏上面 能不能 官方 本来玩的人越来越少了 还这样
190973766,schinese,1,1742725927,1742725927,41592,84671,40,1,0,1,0.5,0,1,0,0,虽然重生是一坨屎 但是他的apex好玩啊  
170626029,schinese,0,1721825010,1721825010,288,384,243,22,4,0,0.53721684217453,0,1,0,0,好玩
170456464,schinese,0,1721628419,1721628419,847,847,204,1,0,0,0.5,0,1,0,0,一坨
174444993,schinese,0,1725719537,1725719537,17468,29484,119,12,1,0,0.5238095521926879,0,1,0,0,世界上最垃圾的游戏
231728604,schinese,1,1785488444,1785488444,759,910,60,2,0,0,0.5,0,1,0,0,没错，这就是莫桑比克！有着霰弹枪里最多的10发子弹，升级之后更是有12发，子弹又多、射速又快、换弹又快，如果有金栓的话一边滑铲一边开枪，滑的越远子弹越多，子弹越多打人越多，左手开枪右手上弹，左枪伤害高右枪高伤害，子弹扩散小，某些枪只能打个位数，它一枪50两枪100，别的喷子开一枪它能开三枪，我一梭子还没打完，它三枪我已经匹配进下一把游戏了，再加上是动力小子的话，他扎个针过来，芜湖！non terrae plus ultra！然后端着莫桑比克对着你 bia bia bia bia bia bia，甚至再来个bug一枪等于开两枪子弹，我真是啊啊啊啊啊啊啊——
175076427,schinese,0,1726464852,1726464852,48402,65197,2,1,0,0,0.5,0,1,0,0,一坨答辩
174782084,schinese,0,1726129093,1726129093,67116,82644,25,3,0,0,0.5,0,1,0,0,你就像个独一无二的p，翻找几个都没让我动情；可你又来者不拒，什么冲击波挂钩是一点都不理，狠狠的被通烂服务器；byd我玩的FPS游戏，不是来品尝我被牛头人的构式galgame
227380754,schinese,0,1780812858,1780812858,80334,85733,24,1,0,0,0.5,0,1,0,0,3213  2
172150881,schinese,0,1723695763,1723695763,72605,73204,89,3,0,0,0.5,0,1,0,0,不好玩
235374599,schinese,0,1789532620,1789532620,15070,15070,89,2,1,0,0.5023201704025269,0,1,0,0,误封等解封
222933793,schinese,1,1775816016,1775816016,11170,30615,8,1,0,0,0.5,0,1,0,0,HAOWAN
170683038,schinese,0,1721889087,1721889087,53560,55990,42,1,1,0,0.5238095521926879,0,1,0,0,巧克力味的史还是史，回调通行证也只能说是历史必然性下重生做出的违背他圈钱意图的举措，永远改变不了这个工作室就是依托臭答辩的客观事实
181439898,schinese,1,1733105556,1764321512,55768,72046,83,2,0,0,0.4898218810558319,0,1,0,0,good jpb
170536540,schinese,0,1721722112,1784116033,27837,28283,52,3,0,0,0.5,0,1,0,0,求重生报个建模课吧
227490144,schinese,1,1780928914,1780928914,643,4623,9,1,0,0,0.5,0,1,0,0,竞技性高
178485579,schinese,0,1730872725,1730872725,99687,122253,63,2,0,0,0.5,0,1,0,0,屎
170396930,schinese,0,1721566540,1721566540,42102,60571,41,1,0,0,0.5,0,1,0,0,依托答辩
170370916,schinese,0,1721538033,1721538033,53029,77626,0,2,0,0,0.5,0,1,0,0,一坨屎
186263088,schinese,0,1737683466,1749211835,81816,97267,16,1,0,0,0.5,0,1,0,0,EA 的浮木依然在消失
170476379,schinese,0,1721652993,1721652993,81207,104404,12,1,0,0,0.5,0,1,0,0,垃圾游戏
170414238,schinese,0,1721580115,1721580115,39903,77544,142,4,0,0,0.5,0,1,0,0,♥♥♥♥
218203352,schinese,1,1770971246,1770971246,764,33673,11,3,0,0,0.5,0,1,0,0,除了服务器真的烂，其他真的太完美了  
190455053,schinese,1,1742217101,1742217101,2700,21816,62,7,0,0,0.5,0,1,0,0,HAOWAN  
178510762,schinese,0,1730911492,1730911492,56758,76258,0,1,0,0,0.5,0,1,0,0,"Man,What can i say?  Integrity error 0x8000002 Apex exited due to an external tool that jeopardizes gameplay integrity.  Please exit any problematic software before running Apex. This may include scripting software, virtual controllers, debuggers, or reverse engineering tools."
170395504,schinese,0,1721565310,1721565310,186,188,99,5,0,0,0.5,0,1,0,0,.……..… /´¯/)………....(\¯`\ ……….../….//……….. …\\….\ ………../….//………… ….\\….\ …../´¯/…./´¯\………../¯ `\….\¯`\ .././.../…./…./.|_……_|.\….\….\…\.\ (.(….(….(…./.)..)..(..(.\….)….)….).) .\…………….\/../…..\....\/…………../ ..\…………….. /……..\…………….../ …\…………... (...…….)……………./
170539121,schinese,0,1721725566,1721725566,55217,59145,0,1,0,0,0.5,0,1,0,0,构式重生，md又卡又恶心，一天登一次，一次三分钟《上线匹配断线挂机禁赛十分钟》出生重生，好好的游戏被搞成依托狗食  
175515726,schinese,0,1726986998,1726986998,114720,133158,20,1,0,0,0.5,0,1,0,0,打5把掉3把，服务器像坨。掉了的理由也千奇百怪一下反作弊未运行(是我关掉的吗）一下服务器又tm炸了，一等又是10分钟，开了加速器loss还一直跳，真搞不懂玩到现在都不能把这b服务器好好弄一下怎么回事。又想圈钱又不舍得出钱维护一下，等下一个手感打击感比这个好的游戏一出apex就等着凉吧
189249558,schinese,0,1740991407,1740991407,55286,60941,24,1,0,0,0.5,0,1,0,0,屎
234280960,schinese,1,1788320786,1788320786,2986,6017,0,2,0,0,0.5,0,1,0,0,nb
210326587,schinese,1,1764050916,1764050916,179440,201735,755,2,0,0,0.5,0,1,0,0,还能回到从前吗
170472842,schinese,0,1721649436,1726630214,61767,87234,21,1,0,0,0.5,0,1,0,0,1
198817656,schinese,0,1751538324,1751538324,6467,15246,132,22,0,0,0.5,0,1,0,0,fps游戏里独一无二的手感，音效也是非常喜欢，可惜运营一坨。
214326474,schinese,1,1766831859,1766831859,1777,1859,67,5,0,0,0.5,0,1,0,0,好玩
170372171,schinese,0,1721539665,1721539665,1422,1422,5,1,0,0,0.5,0,1,0,0,挂哥一堆，官方脑瘫狗都不玩
170441960,schinese,0,1721609301,1721609301,22322,23825,109,1,1,0,0.5238095521926879,0,1,0,0,垃圾中的垃圾 傻逼中的傻逼
172315402,schinese,0,1723898927,1723898927,38674,48428,38,2,0,0,0.5,0,1,0,0,纯煞笔
190890502,schinese,1,1742649896,1742649896,91273,95109,10,2,1,0,0.5199999809265136,0,1,0,0,简直是一坨
170478171,schinese,0,1721654680,1721654680,55735,64193,158,2,1,1,0.5238095521926879,0,1,0,0,和我的人生一样烂！ 
